order_id,customer_id,book_id,order_date,quantity,total_amount
2593,311,487,2024-11-03,2,78.52
2594,165,149,2024-08-27,4,68.36
2595,342,43,2024-11-24,1,47.39
2596,208,195,2024-10-22,2,23.26
2597,53,119,2024-11-09,1,49.88
2598,382,297,2024-09-29,2,71.3
2599,71,388,2024-05-13,1,26.62
2600,110,221,2024-11-24,2,49.62
2601,474,146,2024-10-04,1,14.5
2602,16,148,2024-08-08,7,85.75
2603,243,342,2024-10-04,1,17.11
2604,16,15,2024-09-17,3,71.49
2605,112,4,2024-12-18,2,87.04
2606,489,219,2024-07-10,4,83.6
2607,457,367,2024-12-10,4,117.28
2608,300,135,2024-08-14,1,15.13
2609,457,496,2024-05-22,2,87.5
2610,72,168,2024-11-24,1,14.13
2611,351,345,2024-08-24,4,103.56
2612,380,222,2024-06-30,1,29.59
2613,460,339,2024-09-07,5,217.55
2614,328,126,2024-12-21,1,25.33
2615,131,136,2024-12-22,2,19.78
2616,54,68,2024-04-16,1,29.55
2617,386,2,2024-12-28,2,71.6
2618,48,20,2024-10-23,2,96.26
2619,317,327,2024-07-19,2,42.8
2620,325,431,2024-12-29,1,19.48
2621,59,307,2024-08-26,2,28.86
2622,56,215,2024-02-04,8,201.28
2623,48,238,2024-11-04,7,342.79
2624,45,397,2024-06-13,6,168.9
2625,104,352,2024-12-20,1,6.01
2626,98,32,2024-08-29,3,64.68
2627,55,415,2024-11-14,2,59.02
2628,281,373,2024-12-09,1,39.09
2629,100,114,2024-01-15,3,21.84
2630,457,486,2024-04-21,8,153.04
2631,13,487,2024-03-18,4,157.04
2632,163,468,2024-02-23,2,61.18
2633,364,108,2024-02-02,2,50.76
2634,67,441,2024-03-18,4,162.88
2635,297,212,2024-04-12,1,18.69
2636,13,387,2024-12-02,7,331.94
2637,141,81,2024-07-16,1,44.19
2638,4,18,2024-10-23,1,39.47
2639,79,68,2024-11-21,5,147.75
2640,72,259,2024-12-03,4,57.92
2641,420,310,2024-07-01,6,287.52
2642,112,426,2024-10-13,3,98.46
2643,13,155,2024-06-17,1,49.96
2644,250,193,2024-05-21,1,29.54
2645,60,248,2024-12-18,1,46.99
2646,58,255,2024-08-13,4,98.04
2647,457,232,2024-11-23,1,9.62
2648,191,190,2024-07-08,2,76.72
2649,378,49,2024-06-05,3,148.5
2650,408,43,2024-12-19,1,47.39
2651,480,390,2024-08-24,1,39.96
2652,444,428,2024-05-10,1,22.73
2653,328,138,2024-09-14,3,74.31
2654,316,161,2024-11-18,7,151.2
2655,354,285,2024-08-16,5,138.25
2656,140,359,2024-02-04,1,28.19
2657,280,86,2024-01-17,1,25.51
2658,137,254,2024-03-29,1,42.57
2659,431,215,2024-08-24,2,50.32
2660,121,268,2024-07-10,2,16.2
2661,303,149,2024-09-06,2,34.18
2662,1,266,2024-10-23,3,99.87
2663,45,85,2024-04-11,2,38.86
2664,48,77,2024-01-14,2,88.56
2665,112,103,2024-01-23,3,129.75
2666,242,305,2024-06-02,1,31.66
2667,474,322,2024-09-08,1,26.49
2668,142,300,2024-05-30,4,107.48
2669,90,288,2024-11-30,2,55.82
2670,347,375,2024-02-05,1,34.15
2671,371,301,2024-09-05,3,64.98
2672,185,495,2024-09-28,5,101.55
2673,302,87,2024-11-16,1,34.84
2674,217,74,2024-04-30,1,45.12
2675,126,71,2024-06-29,2,77.0
2676,148,257,2024-11-11,4,84.56
2677,37,362,2024-07-25,2,58.86
2678,378,453,2024-09-17,3,145.65
2679,60,365,2024-04-21,1,10.64
2680,408,351,2024-08-23,1,34.98
2681,13,444,2024-10-06,2,25.46
2682,137,110,2024-11-24,3,90.45
2683,31,192,2024-12-07,1,48.37
2684,379,270,2024-01-15,1,13.17
2685,356,469,2024-06-30,1,23.25
2686,185,329,2024-10-02,2,76.98
2687,410,321,2024-11-09,1,24.32
2688,248,312,2024-01-23,3,109.41
2689,428,414,2024-08-28,1,22.55
2690,217,362,2024-10-23,4,117.72
2691,280,29,2024-03-14,2,62.24
2692,425,143,2024-06-28,9,392.85
2693,297,429,2024-10-01,3,127.74
2694,27,265,2024-12-06,1,46.6
2695,115,34,2024-07-22,1,16.49
2696,378,89,2024-03-09,2,29.44
2697,99,89,2024-04-17,3,44.16
2698,410,288,2024-12-10,2,55.82
2699,378,290,2024-09-23,7,306.67
2700,378,96,2024-12-06,2,25.1
2701,58,112,2024-01-06,3,24.06
2702,4,158,2024-12-31,5,123.45
2703,45,159,2024-12-07,1,36.21
2704,477,162,2024-04-05,2,97.68
2705,48,152,2024-05-07,1,46.77
2706,39,179,2024-02-12,4,192.84
2707,16,19,2024-12-22,7,79.17
2708,110,360,2024-03-19,2,98.68
2709,302,176,2024-11-10,3,48.33
2710,121,47,2024-12-26,2,40.74
2711,380,473,2024-04-09,1,30.26
2712,239,301,2024-04-05,2,43.32
2713,380,166,2024-10-29,4,44.08
2714,17,216,2024-12-01,2,49.26
2715,107,157,2024-12-06,1,19.17
2716,214,304,2024-11-15,3,40.44
2717,466,130,2024-07-27,4,26.56
2718,325,21,2024-08-13,8,377.04
2719,336,56,2024-11-29,2,15.74
2720,13,84,2024-12-13,2,89.18
2721,376,102,2024-12-31,7,281.54
2722,163,404,2024-03-22,7,109.55
2723,303,411,2024-06-25,2,30.06
2724,217,103,2024-08-22,6,259.5
2725,324,224,2024-02-08,1,42.15
2726,8,3,2024-11-28,2,31.5
2727,64,358,2024-08-22,1,7.18
2728,466,391,2024-07-15,6,200.52
2729,45,205,2024-06-30,4,23.32
2730,138,306,2024-11-24,2,87.84
2731,13,114,2024-08-24,6,43.68
2732,338,257,2024-05-12,5,105.7
2733,72,331,2024-11-30,1,15.36
2734,164,48,2024-01-10,2,49.4
2735,393,199,2024-07-10,3,128.43
2736,132,92,2024-05-31,1,34.21
2737,378,178,2024-12-15,3,83.67
2738,58,83,2024-12-26,2,17.88
2739,58,249,2024-07-15,3,98.85
2740,148,218,2024-07-02,1,5.36
2741,200,258,2024-10-26,2,19.9
2742,39,58,2024-06-18,4,138.16
2743,378,77,2024-09-13,1,44.28
2744,131,264,2024-11-09,5,102.55
2745,234,145,2024-08-02,1,22.53
2746,356,130,2024-08-02,2,13.28
2747,422,137,2024-11-01,1,26.33
2748,189,326,2024-01-11,1,15.15
2749,68,128,2024-11-18,1,24.04
2750,300,221,2024-03-05,6,148.86
2751,466,471,2024-08-20,5,226.9
2752,485,235,2024-11-17,1,15.66
2753,347,196,2024-01-20,2,13.38
2754,148,217,2024-06-21,2,70.76
2755,378,429,2024-11-24,6,255.48
2756,230,156,2024-11-19,3,95.04
2757,126,192,2024-11-23,3,145.11
2758,112,142,2024-12-09,2,97.92
2759,207,140,2024-07-06,1,31.49
2760,45,141,2024-11-22,1,49.42
2761,53,114,2024-12-11,1,7.28
2762,56,373,2024-05-20,4,156.36
2763,44,278,2024-10-21,2,97.22
2764,71,178,2024-01-11,5,139.45
2765,110,273,2024-12-16,3,37.29
2766,490,496,2024-05-02,1,43.75
2767,302,383,2024-12-03,9,379.53
2768,202,346,2024-06-11,2,19.94
2769,198,290,2024-10-20,2,87.62
2770,455,381,2024-01-10,2,21.2
2771,21,311,2024-12-05,7,225.96
2772,457,293,2024-07-07,1,17.93
2773,80,282,2024-11-24,2,76.38
2774,60,164,2024-07-20,4,167.32
2775,289,258,2024-11-22,2,19.9
2776,233,147,2024-12-16,5,226.0
2777,78,148,2024-12-06,1,12.25
2778,16,350,2024-11-21,6,190.02
2779,101,97,2024-10-14,3,137.22
2780,326,42,2024-03-20,3,145.05
2781,408,86,2024-12-11,3,76.53
2782,13,381,2024-02-12,3,31.8
2783,112,436,2024-07-17,6,95.4
2784,16,242,2024-11-08,7,236.53
2785,115,458,2024-06-10,1,37.28
2786,181,124,2024-08-22,4,108.4
2787,297,447,2024-08-04,6,217.5
2788,72,4,2024-08-31,4,174.08
2789,246,442,2024-07-17,2,96.96
2790,411,62,2024-12-29,4,105.36
2791,13,225,2024-12-23,2,72.08
2792,141,187,2024-06-13,2,45.96
2793,147,404,2024-10-15,1,15.65
2794,457,370,2024-05-27,1,43.91
2795,466,408,2024-06-30,2,20.14
2796,72,235,2024-06-23,6,93.96
2797,333,152,2024-05-09,3,140.31
2798,483,141,2024-08-09,3,148.26
2799,13,114,2024-03-10,6,43.68
2800,17,291,2024-11-10,3,23.31
2801,217,381,2024-07-10,5,53.0
2802,34,132,2024-10-28,3,61.38
2803,217,300,2024-04-10,1,26.87
2804,360,208,2024-08-28,2,50.0
2805,217,301,2024-12-21,5,108.3
2806,279,332,2024-07-28,1,49.08
2807,23,8,2024-04-29,3,146.97
2808,294,77,2024-05-07,1,44.28
2809,131,183,2024-11-21,2,30.8
2810,376,460,2024-10-01,1,35.88
2811,347,488,2024-11-13,2,98.3
2812,412,447,2024-09-18,1,36.25
2813,4,126,2024-08-17,1,25.33
2814,466,117,2024-11-21,3,44.61
2815,88,283,2024-01-20,1,17.0
2816,115,464,2024-11-30,6,231.24
2817,466,300,2024-02-08,4,107.48
2818,126,164,2024-02-29,4,167.32
2819,378,244,2024-08-15,1,7.37
2820,325,292,2024-04-16,1,26.94
2821,179,399,2024-12-24,3,43.02
2822,214,1,2024-10-25,1,21.34
2823,48,169,2024-05-21,2,47.14
2824,187,445,2024-12-10,2,27.22
2825,26,321,2024-11-17,2,48.64
2826,328,164,2024-12-16,6,250.98
2827,115,390,2024-08-06,2,79.92
2828,333,327,2024-12-15,3,64.2
2829,243,110,2024-04-04,2,60.3
2830,347,351,2024-11-16,2,69.96
2831,493,81,2024-09-05,1,44.19
2832,17,167,2024-04-06,7,252.14
2833,118,400,2024-10-26,4,138.28
2834,148,190,2024-05-30,1,38.36
2835,249,231,2024-06-24,2,18.74
2836,86,29,2024-11-01,8,248.96
2837,410,10,2024-11-15,5,123.15
2838,453,427,2024-11-09,2,36.0
2839,459,287,2024-11-11,4,160.76
2840,410,55,2024-10-15,1,27.32
2841,246,488,2024-11-24,8,393.2
2842,284,128,2024-10-23,1,24.04
2843,126,328,2024-07-04,2,20.52
2844,457,242,2024-07-10,1,33.79
2845,109,423,2024-06-25,1,25.63
2846,469,46,2024-06-07,2,66.34
2847,230,286,2024-09-22,2,16.58
2848,115,446,2024-01-25,4,137.96
2849,379,464,2024-06-28,4,154.16
2850,242,117,2024-04-11,2,29.74
2851,375,131,2024-11-23,3,81.84
2852,102,219,2024-03-21,2,41.8
2853,115,468,2024-01-17,9,275.31
2854,329,448,2024-09-02,4,25.04
2855,163,325,2024-08-19,1,40.4
2856,457,273,2024-02-18,1,12.43
2857,242,313,2024-12-19,3,141.48
2858,153,419,2024-02-22,1,9.28
2859,217,334,2024-12-24,2,71.36
2860,388,400,2024-09-15,3,103.71
2861,81,295,2024-07-01,1,28.66
2862,228,166,2024-07-01,2,22.04
2863,206,273,2024-05-22,2,24.86
2864,311,458,2024-11-19,6,223.68
2865,217,106,2024-03-25,2,59.16
2866,141,400,2024-09-28,1,34.57
2867,249,476,2024-02-28,1,39.42
2868,121,120,2024-06-14,7,336.21
2869,173,64,2024-06-05,5,120.5
2870,302,195,2024-08-24,1,11.63
2871,25,303,2024-04-25,5,32.85
2872,359,63,2024-04-30,1,22.38
2873,107,384,2024-12-24,10,339.2
2874,336,185,2024-04-03,2,43.96
2875,328,195,2024-12-01,5,58.15
2876,379,485,2024-12-12,2,46.32
2877,325,118,2024-12-21,10,55.2
2878,250,9,2024-10-13,7,100.31
2879,141,73,2024-10-11,5,106.15
2880,217,72,2024-01-17,3,139.62
2881,302,444,2024-02-26,4,50.92
2882,17,215,2024-10-27,1,25.16
2883,48,187,2024-12-24,5,114.9
2884,324,157,2024-04-16,2,38.34
2885,71,15,2024-12-20,4,95.32
2886,303,468,2024-12-02,2,61.18
2887,382,87,2024-11-24,1,34.84
2888,127,34,2024-12-03,1,16.49
2889,409,226,2024-12-28,1,27.22
2890,260,241,2024-10-10,6,84.36
2891,27,490,2024-06-18,3,38.64
2892,489,101,2024-08-24,1,48.49
2893,228,338,2024-11-05,1,10.17
2894,347,128,2024-07-29,1,24.04
2895,227,343,2024-10-11,3,129.09
2896,45,168,2024-12-09,2,28.26
2897,380,383,2024-09-30,6,253.02
2898,48,8,2024-01-07,1,48.99
2899,69,166,2024-11-06,1,11.02
2900,91,232,2024-12-07,10,96.2
2901,280,382,2024-05-15,1,33.19
2902,112,131,2024-12-11,2,54.56
2903,53,343,2024-11-15,5,215.15
2904,27,219,2024-05-26,3,62.7
2905,216,425,2024-03-08,1,24.23
2906,474,158,2024-06-28,2,49.38
2907,330,94,2024-12-31,2,33.72
2908,303,431,2024-12-07,3,58.44
2909,311,270,2024-04-24,3,39.51
2910,141,410,2024-12-17,2,88.66
2911,16,192,2024-11-17,1,48.37
2912,228,432,2024-10-28,7,61.88
2913,137,440,2024-09-20,1,27.42
2914,189,200,2024-12-13,6,59.76
2915,493,70,2024-12-15,4,93.8
2916,454,343,2024-02-23,2,86.06
2917,115,31,2024-10-31,4,84.92
2918,466,201,2024-08-06,4,149.0
2919,408,428,2024-07-07,2,45.46
2920,81,64,2024-12-05,4,96.4
2921,181,73,2024-11-07,3,63.69
2922,368,160,2024-01-04,2,68.96
2923,170,153,2024-10-08,5,40.25
2924,72,451,2024-10-05,8,45.04
2925,141,196,2024-06-09,5,33.45
2926,16,449,2024-10-14,4,160.68
2927,228,268,2024-08-10,1,8.1
2928,39,124,2024-10-20,5,135.5
2929,157,216,2024-12-31,1,24.63
2930,185,464,2024-11-27,1,38.54
2931,432,183,2024-07-27,1,15.4
2932,305,114,2024-11-08,3,21.84
2933,286,288,2024-03-25,3,83.73
2934,31,22,2024-10-28,3,117.69
2935,499,49,2024-11-04,1,49.5
2936,132,418,2024-07-22,2,63.76
2937,174,437,2024-06-26,2,88.58
2938,156,343,2024-01-13,6,258.18
2939,44,51,2024-04-21,1,46.3
2940,432,184,2024-01-15,5,26.25
2941,185,229,2024-12-08,4,81.84
2942,187,394,2024-11-21,4,108.6
2943,493,380,2024-11-18,2,26.34
2944,316,439,2024-11-28,1,16.0
2945,123,163,2024-09-26,5,95.55
2946,92,161,2024-11-21,3,64.8
2947,187,439,2024-11-07,4,64.0
2948,379,387,2024-11-29,1,47.42
2949,393,466,2024-01-07,2,74.34
2950,413,92,2024-06-18,2,68.42
2951,87,437,2024-04-03,1,44.29
2952,45,472,2024-09-13,2,56.18
2953,453,315,2024-11-29,3,128.7
2954,141,126,2024-12-15,2,50.66
2955,294,427,2024-05-16,3,54.0
2956,350,75,2024-12-15,1,47.11
2957,275,430,2024-01-20,2,23.8
2958,105,96,2024-12-07,5,62.75
2959,41,383,2024-10-29,1,42.17
2960,187,221,2024-07-26,2,49.62
2961,417,183,2024-12-11,1,15.4
2962,4,408,2024-06-27,2,20.14
2963,337,363,2024-12-26,2,14.96
2964,123,369,2024-11-20,2,45.3
2965,294,239,2024-12-27,1,44.51
2966,310,303,2024-08-15,2,13.14
2967,194,287,2024-04-18,3,120.57
2968,217,33,2024-08-23,3,105.18
2969,432,486,2024-11-19,6,114.78
2970,45,203,2024-10-14,1,27.22
2971,433,170,2024-09-22,1,11.28
2972,303,393,2024-08-14,2,88.0
2973,126,365,2024-06-01,4,42.56
2974,115,272,2024-11-03,2,10.32
2975,48,428,2024-04-20,1,22.73
2976,297,46,2024-08-04,1,33.17
2977,42,413,2024-11-22,2,20.7
2978,48,50,2024-03-11,2,74.0
2979,316,47,2024-07-09,1,20.37
2980,378,174,2024-05-21,2,75.66
2981,115,286,2024-05-29,1,8.29
2982,58,3,2024-04-17,2,31.5
2983,472,192,2024-11-19,5,241.85
2984,313,94,2024-04-20,2,33.72
2985,217,308,2024-02-22,2,41.5
2986,48,260,2024-08-28,1,49.59
2987,411,455,2024-01-02,7,189.21
2988,196,56,2024-11-10,2,15.74
2989,347,255,2024-09-29,1,24.51
2990,211,476,2024-10-11,3,118.26
2991,450,34,2024-11-04,2,32.98
2992,293,97,2024-05-27,4,182.96
2993,347,435,2024-02-16,2,55.52
2994,472,295,2024-06-17,4,114.64
2995,272,145,2024-11-21,2,45.06
2996,143,207,2024-04-21,2,13.34
2997,493,288,2024-01-04,2,55.82
2998,56,395,2024-08-26,3,102.15
2999,53,158,2024-12-07,6,148.14
3000,249,379,2024-09-06,1,5.7
3001,112,181,2024-12-13,8,309.84
3002,160,379,2024-12-28,2,11.4
3003,141,467,2024-08-22,1,13.82
3004,71,38,2024-04-08,4,65.88
3005,58,24,2024-09-20,6,196.44
3006,196,3,2024-11-30,6,94.5
3007,48,200,2024-12-11,5,49.8
3008,217,73,2024-12-02,3,63.69
3009,134,349,2024-05-30,3,133.08
3010,410,210,2024-10-07,3,122.79
3011,112,419,2024-07-09,4,37.12
3012,66,22,2024-01-23,3,117.69
3013,72,327,2024-11-08,1,21.4
3014,48,275,2024-11-03,2,51.66
3015,74,146,2024-05-22,2,29.0
3016,280,203,2024-09-04,5,136.1
3017,312,103,2024-12-18,1,43.25
3018,457,118,2024-08-04,1,5.52
3019,115,124,2024-02-23,2,54.2
3020,141,340,2024-11-15,7,349.86
3021,289,23,2024-04-07,3,115.65
3022,16,180,2024-06-09,2,50.18
3023,217,485,2024-02-13,1,23.16
3024,163,337,2024-04-07,4,137.12
3025,4,309,2024-08-27,2,23.48
3026,289,30,2024-03-31,1,30.58
3027,16,371,2024-09-01,7,121.8
3028,317,4,2024-03-04,2,87.04
3029,481,62,2024-11-25,5,131.7
3030,72,11,2024-01-18,3,107.85
3031,38,145,2024-12-21,3,67.59
3032,292,314,2024-12-08,1,9.59
3033,217,233,2024-10-16,2,20.78
3034,16,494,2024-03-21,8,53.28
3035,13,222,2024-12-12,5,147.95
3036,419,437,2024-08-23,1,44.29
3037,302,483,2024-12-12,2,28.06
3038,182,488,2024-08-15,2,98.3
3039,45,371,2024-06-13,2,34.8
3040,112,486,2024-11-19,5,95.65
3041,231,281,2024-10-29,5,81.7
3042,386,202,2024-07-10,1,12.26
3043,105,27,2024-10-10,1,42.14
3044,35,480,2024-12-22,2,76.3
3045,15,198,2024-08-23,3,67.14
3046,472,394,2024-12-22,1,27.15
3047,217,211,2024-11-07,2,32.38
3048,283,162,2024-11-25,3,146.52
3049,380,347,2024-09-21,1,6.1
3050,126,170,2024-01-30,5,56.4
3051,217,491,2024-12-07,1,14.87
3052,289,299,2024-07-30,6,169.14
3053,196,156,2024-06-06,1,31.68
3054,17,213,2024-12-05,1,6.79
3055,446,322,2024-07-18,2,52.98
3056,408,500,2024-11-29,1,15.94
3057,141,70,2024-12-04,6,140.7
3058,13,301,2024-08-25,3,64.98
3059,491,94,2024-12-19,2,33.72
3060,480,177,2024-08-22,6,217.2
3061,48,70,2024-12-03,3,70.35
3062,131,493,2024-12-04,3,84.24
3063,378,182,2024-11-26,3,71.28
3064,120,87,2024-01-29,2,69.68
3065,13,251,2024-09-17,2,17.74
3066,433,135,2024-10-23,2,30.26
3067,219,338,2024-01-24,1,10.17
3068,58,377,2024-03-30,3,119.37
3069,24,199,2024-04-16,1,42.81
3070,27,412,2024-11-11,2,19.66
3071,333,68,2024-07-23,7,206.85
3072,54,137,2024-09-16,1,26.33
3073,71,442,2024-11-26,2,96.96
3074,347,125,2024-11-26,1,32.41
3075,155,399,2024-03-26,1,14.34
3076,338,446,2024-11-24,6,206.94
3077,224,324,2024-10-31,5,230.4
3078,126,361,2024-03-04,1,39.75
3079,53,368,2024-12-06,7,312.2
3080,110,26,2024-11-08,4,84.2
3081,259,419,2024-10-07,1,9.28
3082,244,148,2024-10-06,4,49.0
3083,48,260,2024-12-15,1,49.59
3084,421,295,2024-04-05,8,229.28
3085,112,96,2024-11-03,5,62.75
3086,189,308,2024-05-13,2,41.5
3087,474,377,2024-04-09,1,39.79
3088,432,145,2024-12-22,4,90.12
3089,115,318,2024-02-12,4,160.44
3090,188,7,2024-11-29,8,349.04
3091,379,358,2024-06-25,3,21.54
3092,71,231,2024-02-09,2,18.74
3093,288,161,2024-07-10,2,43.2
3094,141,354,2024-05-06,2,42.18
3095,84,238,2024-08-30,5,244.85
3096,37,215,2024-03-24,7,176.12
3097,217,205,2024-11-13,2,11.66
3098,16,78,2024-11-29,3,39.21
3099,252,77,2024-02-13,1,44.28
3100,148,425,2024-08-06,7,169.61
3101,315,222,2024-05-16,2,59.18
3102,115,181,2024-08-22,8,309.84
3103,196,73,2024-06-16,1,21.23
3104,292,7,2024-11-14,7,305.41
3105,149,314,2024-06-10,1,9.59
3106,6,414,2024-05-24,3,67.65
3107,115,10,2024-09-16,2,49.26
3108,317,466,2024-04-11,5,185.85
3109,54,285,2024-12-16,2,55.3
3110,45,495,2024-11-29,2,40.62
3111,155,417,2024-12-08,5,233.05
3112,249,262,2024-08-01,6,126.12
3113,378,271,2024-03-11,2,44.16
3114,88,35,2024-12-31,2,63.62
3115,303,187,2024-11-09,5,114.9
3116,328,168,2024-05-21,2,28.26
3117,410,490,2024-09-26,2,25.76
3118,272,422,2024-10-18,5,229.55
3119,280,152,2024-12-20,4,187.08
3120,329,145,2024-04-26,1,22.53
3121,58,153,2024-11-28,1,8.05
3122,132,41,2024-01-21,2,86.18
3123,30,285,2024-12-15,1,27.65
3124,410,234,2024-06-30,1,7.15
3125,45,166,2024-08-06,7,77.14
3126,262,189,2024-12-18,1,13.65
3127,161,331,2024-07-01,2,30.72
3128,380,330,2024-10-25,1,32.02
3129,346,29,2024-09-29,4,124.48
3130,115,72,2024-08-30,1,46.54
3131,53,387,2024-12-08,2,94.84
3132,72,253,2024-02-11,2,23.32
3133,67,356,2024-07-26,1,25.65
3134,17,60,2024-11-15,4,140.56
3135,459,13,2024-05-02,1,14.04
3136,141,113,2024-05-02,4,25.52
3137,319,164,2024-12-05,2,83.66
3138,343,392,2024-11-01,1,35.52
3139,440,35,2024-11-14,1,31.81
3140,295,4,2024-04-19,2,87.04
3141,17,204,2024-12-17,1,26.52
3142,54,137,2024-12-24,3,78.99
3143,90,172,2024-03-07,1,36.82
3144,207,232,2024-07-21,1,9.62
3145,91,105,2024-10-17,1,30.02
3146,15,103,2024-11-24,4,173.0
3147,386,454,2024-06-23,3,28.68
3148,123,291,2024-08-21,6,46.62
3149,393,7,2024-04-01,1,43.63
3150,46,369,2024-06-16,2,45.3
3151,295,246,2024-10-06,3,22.29
3152,408,40,2024-12-28,3,77.91
3153,126,439,2024-12-20,1,16.0
3154,29,374,2024-01-15,3,72.78
3155,112,498,2024-02-07,2,21.76
3156,13,153,2024-02-14,4,32.2
3157,215,477,2024-06-09,7,193.97
3158,380,451,2024-12-04,7,39.41
3159,317,234,2024-01-03,5,35.75
3160,13,360,2024-09-09,3,148.02
3161,115,204,2024-11-07,3,79.56
3162,236,212,2024-08-27,1,18.69
3163,115,492,2024-12-22,4,176.28
3164,324,411,2024-05-16,1,15.03
3165,317,354,2024-12-07,2,42.18
3166,472,428,2024-10-28,5,113.65
3167,243,367,2024-11-26,5,146.6
3168,27,234,2024-07-20,5,35.75
3169,1,372,2024-07-29,3,53.19
3170,94,90,2024-11-12,3,49.68
3171,453,76,2024-12-25,5,206.65
3172,96,185,2024-08-18,8,175.84
3173,297,474,2024-05-05,2,93.68
3174,17,456,2024-11-28,1,20.11
3175,303,307,2024-12-21,2,28.86
3176,495,72,2024-11-28,8,372.32
3177,378,422,2024-12-13,2,91.82
3178,366,54,2024-08-02,3,134.34
3179,228,351,2024-09-06,4,139.92
3180,6,281,2024-03-24,7,114.38
3181,198,384,2024-11-08,2,67.84
3182,209,80,2024-03-21,5,174.2
3183,330,410,2024-04-01,1,44.33
3184,434,387,2024-02-10,2,94.84
3185,112,13,2024-09-04,1,14.04
3186,72,35,2024-04-27,1,31.81
3187,84,6,2024-07-12,3,19.68
3188,433,220,2024-07-07,3,49.53
3189,141,348,2024-10-19,2,25.24
3190,90,359,2024-06-01,2,56.38
3191,347,217,2024-11-25,3,106.14
3192,292,14,2024-06-22,2,12.08
3193,257,130,2024-11-03,2,13.28
3194,53,233,2024-11-23,2,20.78
3195,380,166,2024-10-16,2,22.04
3196,101,49,2024-12-07,1,49.5
3197,13,479,2024-12-25,2,76.54
3198,477,199,2024-04-09,5,214.05
3199,280,358,2024-11-09,2,14.36
3200,17,21,2024-08-28,1,47.13
3201,72,102,2024-03-05,2,80.44
3202,48,396,2024-07-24,2,44.68
3203,300,118,2024-05-28,4,22.08
3204,347,85,2024-12-04,1,19.43
3205,13,225,2024-12-19,2,72.08
3206,382,460,2024-07-23,3,107.64
3207,380,143,2024-03-16,2,87.3
3208,187,450,2024-02-03,7,320.25
3209,466,465,2024-07-30,6,149.58
3210,488,96,2024-01-03,3,37.65
3211,458,135,2024-12-12,2,30.26
3212,108,60,2024-10-19,3,105.42
3213,52,6,2024-03-05,2,13.12
3214,88,300,2024-01-17,2,53.74
3215,466,441,2024-11-11,2,81.44
3216,265,110,2024-11-16,1,30.15
3217,72,75,2024-10-18,3,141.33
3218,115,245,2024-03-25,2,32.12
3219,108,430,2024-09-08,3,35.7
3220,115,386,2024-12-14,2,12.72
3221,112,344,2024-11-01,4,158.52
3222,228,384,2024-08-27,6,203.52
3223,93,331,2024-12-17,5,76.8
3224,56,255,2024-05-17,4,98.04
3225,469,44,2024-01-03,4,54.2
3226,356,143,2024-11-02,2,87.3
3227,338,156,2024-11-30,5,158.4
3228,246,262,2024-12-28,2,42.04
3229,465,473,2024-12-19,3,90.78
3230,245,173,2024-11-05,1,6.07
3231,115,129,2024-06-17,3,122.22
3232,352,117,2024-12-20,2,29.74
3233,112,179,2024-12-19,8,385.68
3234,103,143,2024-06-22,1,43.65
3235,303,411,2024-10-25,4,60.12
3236,422,284,2024-11-12,2,30.42
3237,280,371,2024-10-06,4,69.6
3238,444,94,2024-05-20,6,101.16
3239,277,368,2024-07-13,1,44.6
3240,90,311,2024-09-05,1,32.28
3241,62,2,2024-07-18,1,35.8
3242,211,479,2024-05-16,10,382.7
3243,129,102,2024-05-19,1,40.22
3244,457,244,2024-10-16,2,14.74
3245,379,390,2024-03-04,5,199.8
3246,457,281,2024-12-09,2,32.68
3247,135,105,2024-02-24,1,30.02
3248,444,320,2024-02-04,4,20.28
3249,488,385,2024-05-08,1,27.25
3250,13,284,2024-12-05,3,45.63
3251,32,105,2024-04-27,2,60.04
3252,121,415,2024-04-19,2,59.02
3253,434,236,2024-12-08,3,32.34
3254,347,2,2024-12-09,1,35.8
3255,40,229,2024-09-20,1,20.46
3256,182,227,2024-02-23,1,38.17
3257,24,12,2024-12-25,2,54.86
3258,167,405,2024-12-16,5,37.1
3259,43,430,2024-01-17,2,23.8
3260,19,87,2024-03-03,4,139.36
3261,410,128,2024-06-13,4,96.16
3262,245,492,2024-07-29,1,44.07
3263,115,232,2024-05-23,4,38.48
3264,28,11,2024-09-12,2,71.9
3265,168,131,2024-12-03,2,54.56
3266,265,81,2024-12-09,1,44.19
3267,396,415,2024-10-20,1,29.51
3268,123,47,2024-07-02,4,81.48
3269,126,129,2024-10-18,1,40.74
3270,303,440,2024-08-10,2,54.84
3271,393,86,2024-04-14,2,51.02
3272,492,336,2024-02-02,4,96.32
3273,48,148,2024-12-24,2,24.5
3274,58,414,2024-12-08,8,180.4
3275,347,138,2024-02-25,5,123.85
3276,448,390,2024-03-15,2,79.92
3277,4,403,2024-09-06,1,15.01
